Timestamp,Full Name,Email Address,Phone Number,Budget Range,Preferred Property Type,Preferred Location,Other than above listed locations,Property Size Preference,Other than above listed Sizes,Purpose of Investment,Number of Bedrooms,Importance of Security,Nearby Facilities,Do you want AI-Based Renovation & Design Suggestions?,Interior Style Preference,Renovation Budget ( PKR ),Focus Area for Renovation ( Multiple Choice ),Rental Optimization Goal,Would you Like Ai to estimate ROI ( Return on Investment ) after renovation?,Additional Comments / Requirements,Email Address.1,clean_area_sqft,budget_min,budget_max,budget_center,budget_range,preferred_type,preferred_location,preferred_location_key,preferred_bedrooms,preferred_area,security_importance,purpose_encoded
12/01/2025 14:15,Usman Javed,usman.javed33@gmail.com,0315-3344556,6.95 Crore - 10.02 Crore,Apartment,G-13 The Grand XXVII,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,69500000.0,100200000.0,84850000.0,30700000.0,apartment,G-13 The Grand XXVII,g13thegrandxxvii,3.0,2722,1.5,2.0
12/01/2025 14:00,Ali Raza,ali.raza88@outlook.com,0345-4455667,125 Crore - 172 Crore,Commercial Plot,Blue Area Plot 279,,5 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,27225,1250000000.0,1720000000.0,1485000000.0,470000000.0,commercial plot,Blue Area Plot 279,blueareaplot279,3.0,27225,1.5,2.0
12/01/2025 13:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-5566778,2.25 Crore - 3.32 Crore,House,Faisal Hills Block BBB,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,22500000.0,33200000.0,27850000.0,10700000.0,house,Faisal Hills Block BBB,faisalhillsblockbbb,3.0,1633,1.2,1.0
12/01/2025 13:30,Danish Malik,danish.malik99@gmail.com,0333-6677889,12.5 Crore - 18.2 Crore,House,DHA Phase 1 Sector X,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,125000000.0,182000000.0,153500000.0,57000000.0,house,DHA Phase 1 Sector X,dhaphase1sectorx,4.0,2722,1.5,2.0
12/01/2025 13:15,Laiba Shah,laiba.shah66@outlook.com,0315-7788990,4.95 Crore - 7.25 Crore,House,G-14/1,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,49500000.0,72500000.0,61000000.0,23000000.0,house,G-14/1,g141,4.0,2722,1.5,1.0
12/01/2025 13:00,Usman Javed,usman.javed33@gmail.com,0345-8899001,7.05 Crore - 10.22 Crore,House,B-17 Block GG,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block GG corner,usman.javed33@gmail.com,2722,70500000.0,102200000.0,86350000.0,31700000.0,house,B-17 Block GG,b17blockgg,4.0,2722,1.5,1.0
12/01/2025 12:45,Amina Rehman,amina.rehman77@hotmail.com,0322-9900112,21 Crore - 31 Crore,Commercial Plot,F-8/3 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,210000000.0,310000000.0,260000000.0,100000000.0,commercial plot,F-8/3 Markaz,f83markaz,3.0,2722,1.5,2.0
12/01/2025 12:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-1122334,4.05 Crore - 5.85 Crore,Apartment,F-7 The Centaurus,,3 Bedrooms,3200 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,3200,40500000.0,58500000.0,49500000.0,18000000.0,apartment,F-7 The Centaurus,f7thecentaurus,3.0,3200,1.5,1.0
12/01/2025 12:15,Danish Raza,danish.raza99@outlook.com,0315-2233445,15 Crore - 22 Crore,House,DHA Phase 5 Sector GG,,1 Kanal,,Living ( Self Use ),5,Very Important,Near Hospital,Yes,Luxury,25 - 50 Lakh,"Whole House, Outdoor / Garden",Attract Long - Term Tenants,Yes,Phase 5 corner,danish.raza99@outlook.com,5445,150000000.0,220000000.0,185000000.0,70000000.0,house,DHA Phase 5 Sector GG,dhaphase5sectorgg,5.0,5445,1.5,1.0
12/01/2025 12:00,Areeba Noor,areeba.noor22@gmail.com,0345-3344556,2.28 Crore - 3.38 Crore,House,Faisal Hills Block CCC,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,areeba.noor22@gmail.com,1633,22799999.999999996,33800000.0,28300000.0,11000000.000000004,house,Faisal Hills Block CCC,faisalhillsblockccc,3.0,1633,1.2,1.0
12/01/2025 11:45,Shahbaz Jilani,shahbaz.jilani77@hotmail.com,0322-4455667,42 Crore - 61 Crore,House,F-10/2,,1 Kanal,,Rental Income,5,Very Important,Near Metro / Main Road,Yes,Luxury,50 Lakh +,Whole House,Increase Rental Value,Yes,Double unit renovated,shahbaz.jilani77@hotmail.com,5445,420000000.0,610000000.0,515000000.0,190000000.0,house,F-10/2,f102,5.0,5445,1.5,2.0
12/01/2025 11:30,Laiba Asif,laiba.asif55@yahoo.com,0333-5566778,5.7 Crore - 8.4 Crore,House,G-15/1,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Attract Long - Term Tenants,Yes,35x70 plot,laiba.asif55@yahoo.com,2722,57000000.0,84000000.0,70500000.0,27000000.0,house,G-15/1,g151,4.0,2722,1.5,1.0
12/01/2025 11:15,Usman Javed,usman.javed33@gmail.com,0315-6677889,7.15 Crore - 10.32 Crore,Apartment,G-13 The Grand XXVIII,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,71500000.0,103200000.0,87350000.0,31700000.0,apartment,G-13 The Grand XXVIII,g13thegrandxxviii,3.0,2722,1.5,2.0
12/01/2025 11:00,Ali Raza,ali.raza88@outlook.com,0345-7788990,128 Crore - 175 Crore,Commercial Plot,Blue Area Plot 291,,5 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,27225,1280000000.0,1750000000.0,1515000000.0,470000000.0,commercial plot,Blue Area Plot 291,blueareaplot291,3.0,27225,1.5,2.0
12/01/2025 10:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-8899001,2.32 Crore - 3.42 Crore,House,Faisal Hills Block DDD,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,23200000.0,34200000.0,28700000.0,11000000.0,house,Faisal Hills Block DDD,faisalhillsblockddd,3.0,1633,1.2,1.0
12/01/2025 10:30,Danish Malik,danish.malik99@gmail.com,0333-9900112,12.8 Crore - 18.8 Crore,House,DHA Phase 1 Sector Y,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,128000000.0,188000000.0,158000000.0,60000000.0,house,DHA Phase 1 Sector Y,dhaphase1sectory,4.0,2722,1.5,2.0
12/01/2025 10:15,Laiba Shah,laiba.shah66@outlook.com,0315-1122334,5.05 Crore - 7.45 Crore,House,G-14/3,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,50500000.0,74500000.0,62500000.0,24000000.0,house,G-14/3,g143,4.0,2722,1.5,1.0
12/01/2025 10:00,Usman Javed,usman.javed33@gmail.com,0345-2233445,7.25 Crore - 10.52 Crore,House,B-17 Block HH,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block HH corner,usman.javed33@gmail.com,2722,72500000.0,105200000.0,88850000.0,32700000.0,house,B-17 Block HH,b17blockhh,4.0,2722,1.5,1.0
12/01/2025 09:45,Amina Rehman,amina.rehman77@hotmail.com,0322-3344556,21.5 Crore - 31.5 Crore,Commercial Plot,F-6/2 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,215000000.0,315000000.0,265000000.0,100000000.0,commercial plot,F-6/2 Markaz,f62markaz,3.0,2722,1.5,2.0
12/01/2025 09:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-4455667,4.15 Crore - 6.05 Crore,Apartment,F-7 The Centaurus,,3 Bedrooms,3250 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,3250,41500000.0,60500000.0,51000000.0,19000000.0,apartment,F-7 The Centaurus,f7thecentaurus,3.0,3250,1.5,1.0
12/01/2025 09:15,Danish Raza,danish.raza99@outlook.com,0315-5566778,15.2 Crore - 22.2 Crore,House,DHA Phase 5 Sector HH,,1 Kanal,,Living ( Self Use ),5,Very Important,Near Hospital,Yes,Luxury,25 - 50 Lakh,"Whole House, Outdoor / Garden",Attract Long - Term Tenants,Yes,Phase 5 corner,danish.raza99@outlook.com,5445,152000000.0,222000000.0,187000000.0,70000000.0,house,DHA Phase 5 Sector HH,dhaphase5sectorhh,5.0,5445,1.5,1.0
12/01/2025 09:00,Areeba Noor,areeba.noor22@gmail.com,0345-6677889,2.35 Crore - 3.48 Crore,House,Faisal Hills Block EEE,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,areeba.noor22@gmail.com,1633,23500000.0,34800000.0,29150000.0,11300000.0,house,Faisal Hills Block EEE,faisalhillsblockeee,3.0,1633,1.2,1.0
12/01/2025 08:45,Shahbaz Jilani,shahbaz.jilani77@hotmail.com,0322-7788990,43 Crore - 62 Crore,House,F-10/3,,1 Kanal,,Rental Income,5,Very Important,Near Metro / Main Road,Yes,Luxury,50 Lakh +,Whole House,Increase Rental Value,Yes,Double unit renovated,shahbaz.jilani77@hotmail.com,5445,430000000.0,620000000.0,525000000.0,190000000.0,house,F-10/3,f103,5.0,5445,1.5,2.0
12/01/2025 08:30,Laiba Asif,laiba.asif55@yahoo.com,0333-8899001,5.8 Crore - 8.6 Crore,House,G-15/2,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Attract Long - Term Tenants,Yes,35x70 plot,laiba.asif55@yahoo.com,2722,58000000.0,86000000.0,72000000.0,28000000.0,house,G-15/2,g152,4.0,2722,1.5,1.0
12/01/2025 08:15,Usman Javed,usman.javed33@gmail.com,0315-9900112,7.35 Crore - 10.62 Crore,Apartment,G-13 The Grand XXIX,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,73500000.0,106199999.99999999,89850000.0,32699999.999999985,apartment,G-13 The Grand XXIX,g13thegrandxxix,3.0,2722,1.5,2.0
12/01/2025 08:00,Ali Raza,ali.raza88@outlook.com,0345-1122334,132 Crore - 182 Crore,Commercial Plot,Blue Area Plot 303,,5 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,27225,1320000000.0,1820000000.0,1570000000.0,500000000.0,commercial plot,Blue Area Plot 303,blueareaplot303,3.0,27225,1.5,2.0
12/01/2025 07:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-2233445,2.38 Crore - 3.52 Crore,House,Faisal Hills Block FFF,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,23800000.0,35200000.0,29500000.0,11400000.0,house,Faisal Hills Block FFF,faisalhillsblockfff,3.0,1633,1.2,1.0
12/01/2025 07:30,Danish Malik,danish.malik99@gmail.com,0333-3344556,13 Crore - 19 Crore,House,DHA Phase 1 Sector Z,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,130000000.0,190000000.0,160000000.0,60000000.0,house,DHA Phase 1 Sector Z,dhaphase1sectorz,4.0,2722,1.5,2.0
12/01/2025 07:15,Laiba Shah,laiba.shah66@outlook.com,0315-4455667,5.15 Crore - 7.55 Crore,House,G-14/4,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,51500000.0,75500000.0,63500000.0,24000000.0,house,G-14/4,g144,4.0,2722,1.5,1.0
12/01/2025 07:00,Usman Javed,usman.javed33@gmail.com,0345-5566778,7.45 Crore - 10.82 Crore,House,B-17 Block II,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block II corner,usman.javed33@gmail.com,2722,74500000.0,108200000.0,91350000.0,33700000.0,house,B-17 Block II,b17blockii,4.0,2722,1.5,1.0
12/01/2025 06:45,Amina Rehman,amina.rehman77@hotmail.com,0322-6677889,22 Crore - 32 Crore,Commercial Plot,F-7/2 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,220000000.0,320000000.0,270000000.0,100000000.0,commercial plot,F-7/2 Markaz,f72markaz,3.0,2722,1.5,2.0
12/01/2025 06:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-7788990,4.25 Crore - 6.15 Crore,Apartment,F-6 The Centaurus,,3 Bedrooms,3300 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,3300,42500000.0,61500000.0,52000000.0,19000000.0,apartment,F-6 The Centaurus,f6thecentaurus,3.0,3300,1.5,1.0
12/01/2025 06:15,Danish Raza,danish.raza99@outlook.com,0315-8899001,15.5 Crore - 22.8 Crore,House,DHA Phase 5 Sector II,,1 Kanal,,Living ( Self Use ),5,Very Important,Near Hospital,Yes,Luxury,25 - 50 Lakh,"Whole House, Outdoor / Garden",Attract Long - Term Tenants,Yes,Phase 5 corner,danish.raza99@outlook.com,5445,155000000.0,228000000.0,191500000.0,73000000.0,house,DHA Phase 5 Sector II,dhaphase5sectorii,5.0,5445,1.5,1.0
12/01/2025 06:00,Areeba Noor,areeba.noor22@gmail.com,0345-9900112,2.42 Crore - 3.58 Crore,House,Faisal Hills Block GGG,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,areeba.noor22@gmail.com,1633,24200000.0,35800000.0,30000000.0,11600000.0,house,Faisal Hills Block GGG,faisalhillsblockggg,3.0,1633,1.2,1.0
12/01/2025 05:45,Shahbaz Jilani,shahbaz.jilani77@hotmail.com,0322-1122334,44 Crore - 64 Crore,House,F-10/4,,1 Kanal,,Rental Income,5,Very Important,Near Metro / Main Road,Yes,Luxury,50 Lakh +,Whole House,Increase Rental Value,Yes,Double unit renovated,shahbaz.jilani77@hotmail.com,5445,440000000.0,640000000.0,540000000.0,200000000.0,house,F-10/4,f104,5.0,5445,1.5,2.0
12/01/2025 05:30,Laiba Asif,laiba.asif55@yahoo.com,0333-2233445,5.9 Crore - 8.7 Crore,House,G-15/3,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Attract Long - Term Tenants,Yes,35x70 plot,laiba.asif55@yahoo.com,2722,59000000.0,87000000.0,73000000.0,28000000.0,house,G-15/3,g153,4.0,2722,1.5,1.0
12/01/2025 05:15,Usman Javed,usman.javed33@gmail.com,0315-3344556,7.55 Crore - 10.92 Crore,Apartment,G-13 The Grand XXX,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,75500000.0,109200000.0,92350000.0,33700000.0,apartment,G-13 The Grand XXX,g13thegrandxxx,3.0,2722,1.5,2.0
12/01/2025 05:00,Ali Raza,ali.raza88@outlook.com,0345-4455667,138 Crore - 190 Crore,Commercial Plot,Blue Area Plot 315,,5 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,27225,1380000000.0,1900000000.0,1640000000.0,520000000.0,commercial plot,Blue Area Plot 315,blueareaplot315,3.0,27225,1.5,2.0
12/01/2025 04:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-5566778,2.45 Crore - 3.62 Crore,House,Faisal Hills Block HHH,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,24500000.0,36200000.0,30350000.0,11700000.0,house,Faisal Hills Block HHH,faisalhillsblockhhh,3.0,1633,1.2,1.0
12/01/2025 04:30,Danish Malik,danish.malik99@gmail.com,0333-6677889,13.2 Crore - 19.2 Crore,House,DHA Phase 1 Sector AA,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,132000000.0,192000000.0,162000000.0,60000000.0,house,DHA Phase 1 Sector AA,dhaphase1sectoraa,4.0,2722,1.5,2.0
12/01/2025 04:15,Laiba Shah,laiba.shah66@outlook.com,0315-7788990,5.25 Crore - 7.75 Crore,House,G-14/2,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,52500000.0,77500000.0,65000000.0,25000000.0,house,G-14/2,g142,4.0,2722,1.5,1.0
12/01/2025 04:00,Usman Javed,usman.javed33@gmail.com,0345-8899001,7.65 Crore - 11.12 Crore,House,B-17 Block JJ,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block JJ corner,usman.javed33@gmail.com,2722,76500000.0,111199999.99999999,93850000.0,34699999.999999985,house,B-17 Block JJ,b17blockjj,4.0,2722,1.5,1.0
12/01/2025 03:45,Amina Rehman,amina.rehman77@hotmail.com,0322-9900112,22.5 Crore - 33 Crore,Commercial Plot,F-8/4 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,225000000.0,330000000.0,277500000.0,105000000.0,commercial plot,F-8/4 Markaz,f84markaz,3.0,2722,1.5,2.0
12/01/2025 03:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-1122334,4.35 Crore - 6.25 Crore,Apartment,F-7 The Centaurus,,3 Bedrooms,3350 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,3350,43500000.0,62500000.0,53000000.0,19000000.0,apartment,F-7 The Centaurus,f7thecentaurus,3.0,3350,1.5,1.0
12/01/2025 03:15,Danish Raza,danish.raza99@outlook.com,0315-2233445,15.8 Crore - 23 Crore,House,DHA Phase 5 Sector JJ,,1 Kanal,,Living ( Self Use ),5,Very Important,Near Hospital,Yes,Luxury,25 - 50 Lakh,"Whole House, Outdoor / Garden",Attract Long - Term Tenants,Yes,Phase 5 corner,danish.raza99@outlook.com,5445,158000000.0,230000000.0,194000000.0,72000000.0,house,DHA Phase 5 Sector JJ,dhaphase5sectorjj,5.0,5445,1.5,1.0
12/01/2025 03:00,Areeba Noor,areeba.noor22@gmail.com,0345-3344556,2.48 Crore - 3.68 Crore,House,Faisal Hills Block III,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,areeba.noor22@gmail.com,1633,24800000.0,36800000.0,30800000.0,12000000.0,house,Faisal Hills Block III,faisalhillsblockiii,3.0,1633,1.2,1.0
12/01/2025 02:45,Shahbaz Jilani,shahbaz.jilani77@hotmail.com,0322-4455667,45 Crore - 65 Crore,House,F-10/1,,1 Kanal,,Rental Income,5,Very Important,Near Metro / Main Road,Yes,Luxury,50 Lakh +,Whole House,Increase Rental Value,Yes,Double unit renovated,shahbaz.jilani77@hotmail.com,5445,450000000.0,650000000.0,550000000.0,200000000.0,house,F-10/1,f101,5.0,5445,1.5,2.0
12/01/2025 02:30,Laiba Asif,laiba.asif55@yahoo.com,0333-5566778,6 Crore - 8.9 Crore,House,G-15/4,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Attract Long - Term Tenants,Yes,35x70 plot,laiba.asif55@yahoo.com,2722,60000000.0,89000000.0,74500000.0,29000000.0,house,G-15/4,g154,4.0,2722,1.5,1.0
12/01/2025 02:15,Usman Javed,usman.javed33@gmail.com,0315-6677889,7.75 Crore - 11.22 Crore,Apartment,G-13 The Grand XXXI,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,77500000.0,112200000.0,94850000.0,34700000.0,apartment,G-13 The Grand XXXI,g13thegrandxxxi,3.0,2722,1.5,2.0
12/01/2025 02:00,Ali Raza,ali.raza88@outlook.com,0345-7788990,142 Crore - 195 Crore,Commercial Plot,Blue Area Plot 327,,5 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,27225,1420000000.0,1950000000.0,1685000000.0,530000000.0,commercial plot,Blue Area Plot 327,blueareaplot327,3.0,27225,1.5,2.0
12/01/2025 01:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-8899001,2.52 Crore - 3.72 Crore,House,Faisal Hills Block JJJ,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,25200000.0,37200000.0,31200000.0,12000000.0,house,Faisal Hills Block JJJ,faisalhillsblockjjj,3.0,1633,1.2,1.0
12/01/2025 01:30,Danish Malik,danish.malik99@gmail.com,0333-9900112,13.5 Crore - 19.8 Crore,House,DHA Phase 1 Sector BB,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,135000000.0,198000000.0,166500000.0,63000000.0,house,DHA Phase 1 Sector BB,dhaphase1sectorbb,4.0,2722,1.5,2.0
12/01/2025 01:15,Laiba Shah,laiba.shah66@outlook.com,0315-1122334,5.35 Crore - 7.85 Crore,House,G-14/1,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,53500000.0,78500000.0,66000000.0,25000000.0,house,G-14/1,g141,4.0,2722,1.5,1.0
12/01/2025 01:00,Usman Javed,usman.javed33@gmail.com,0345-2233445,7.85 Crore - 11.32 Crore,House,B-17 Block KK,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block KK corner,usman.javed33@gmail.com,2722,78500000.0,113200000.0,95850000.0,34700000.0,house,B-17 Block KK,b17blockkk,4.0,2722,1.5,1.0
12/01/2025 00:45,Amina Rehman,amina.rehman77@hotmail.com,0322-3344556,23 Crore - 34 Crore,Commercial Plot,F-6/1 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,230000000.0,340000000.0,285000000.0,110000000.0,commercial plot,F-6/1 Markaz,f61markaz,3.0,2722,1.5,2.0
12/01/2025 00:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-4455667,4.45 Crore - 6.45 Crore,Apartment,F-8 The Centaurus,,3 Bedrooms,3400 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,3400,44500000.0,64500000.0,54500000.0,20000000.0,apartment,F-8 The Centaurus,f8thecentaurus,3.0,3400,1.5,1.0
12/01/2025 00:15,Danish Raza,danish.raza99@outlook.com,0315-5566778,16 Crore - 23.5 Crore,House,DHA Phase 5 Sector KK,,1 Kanal,,Living ( Self Use ),5,Very Important,Near Hospital,Yes,Luxury,25 - 50 Lakh,"Whole House, Outdoor / Garden",Attract Long - Term Tenants,Yes,Phase 5 corner,danish.raza99@outlook.com,5445,160000000.0,235000000.0,197500000.0,75000000.0,house,DHA Phase 5 Sector KK,dhaphase5sectorkk,5.0,5445,1.5,1.0
12/01/2025 00:00,Areeba Noor,areeba.noor22@gmail.com,0345-6677889,2.55 Crore - 3.78 Crore,House,Faisal Hills Block KKK,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,areeba.noor22@gmail.com,1633,25500000.0,37800000.0,31650000.0,12300000.0,house,Faisal Hills Block KKK,faisalhillsblockkkk,3.0,1633,1.2,1.0
